ID StudentId IndeksId IspitId BrojPrijavaIspita Ocena
4372 7 2 6 5 5
4373 7 3 1 3 5
4374 6 4 8 1 9
4375 8 8 2 2 8
4376 9 7 2 1 6
4377 8 7 7 5 9
4378 4 7 8 2 7
4379 1 8 8 3 8
4380 5 6 4 5 8
4381 2 2 9 1 8
4382 7 7 2 3 7
4383 1 8 3 2 7
4384 1 2 8 5 7
4385 1 8 5 3 9
4386 7 5 9 1 10
4387 6 5 5 3 9
4388 4 4 7 2 10
4389 7 8 5 2 5
4390 4 4 4 5 6
4391 4 3 8 3 6
4392 7 4 6 1 7
4393 2 9 8 1 9
4394 3 5 4 5 9
4395 9 5 3 1 5
4396 8 1 6 2 9
4397 8 1 2 4 8
4398 7 9 7 4 8
4399 5 3 6 4 5
4400 9 8 2 5 10
4401 6 1 7 1 8
4402 9 3 2 3 8
4403 3 2 3 2 7
4404 9 3 4 2 10
4405 7 8 8 2 8
4406 9 6 5 2 6
4407 5 4 4 4 9
4408 6 6 4 5 6
4409 7 9 8 1 8
4410 4 3 3 1 8
4411 7 2 9 1 10
4412 6 4 3 1 5
4413 3 2 6 4 9
4414 4 5 1 3 9
4415 7 8 6 4 5
4416 8 8 6 2 9
4417 3 9 5 5 10
4418 7 8 1 5 9
4419 2 1 9 3 9
4420 8 8 7 3 9
4421 4 1 1 3 10
4422 1 5 6 5 5
4423 1 4 2 1 5
4424 3 9 8 5 9
4425 8 7 9 3 9
4426 7 4 7 4 5
4427 1 6 7 2 8
4428 2 9 4 2 10
4429 7 2 2 4 6
4430 9 8 6 5 7
4431 7 5 9 4 5
4432 6 8 7 5 9
4433 8 9 6 4 5
4434 5 9 6 1 8
4435 2 5 2 2 10
4436 9 4 9 5 7
4437 4 3 4 4 10
4438 6 9 4 1 10
4439 3 6 6 4 6
4440 3 5 5 4 9
4441 1 9 7 4 9
4442 3 1 8 3 9
4443 4 7 8 4 10
4444 3 7 4 1 10
4445 8 2 3 3 7
4446 1 8 7 1 6
4447 3 9 1 2 10
4448 5 2 4 2 10
4449 5 8 4 1 6
4450 9 8 7 1 9
4451 8 4 3 4 7
4452 5 8 3 1 6
4453 6 8 3 2 8
4454 6 7 2 1 5
4455 9 5 7 3 6
4456 6 9 7 5 7
4457 2 4 5 4 7
4458 7 1 2 1 9
4459 5 3 3 3 6
4460 4 9 6 1 10
4461 9 2 4 2 8
4462 2 6 5 3 9
4463 3 4 6 3 9
4464 9 8 1 5 10
4465 9 2 1 3 5
4466 1 1 1 2 5
4467 8 8 1 2 8
4468 5 5 8 1 10
4469 9 3 2 4 8
4470 4 6 5 5 6
4471 9 1 1 4 8
4472 3 9 4 2 6
4473 9 1 7 4 7
4474 7 7 2 3 7
4475 2 9 2 4 5
4476 6 2 2 2 10
4477 9 4 3 1 9
4478 3 9 3 3 8
4479 3 7 5 3 5
4480 9 4 3 2 5
4481 1 9 1 5 8
4482 2 4 5 1 8
4483 8 9 9 1 7
4484 5 9 2 4 8
4485 4 4 4 1 9
4486 6 9 5 1 8
4487 7 7 8 4 10
4488 9 4 7 4 5
4489 8 3 5 1 9
4490 4 7 3 2 10
4491 8 9 4 5 7
4492 9 5 1 3 8
4493 4 7 3 1 5
4494 8 8 9 3 5
4495 1 2 9 2 10
4496 4 5 4 1 10
4497 5 4 3 5 7
4498 7 2 5 3 6
4499 7 3 8 4 10
4500 4 8 2 4 10
4501 5 4 8 5 6
4502 6 1 2 4 9
4503 3 8 2 4 10
4504 2 5 3 2 8
4505 6 6 5 3 9
4506 5 8 7 4 8
4507 2 9 7 2 9
4508 7 4 3 2 7
4509 7 5 4 2 9
4510 9 5 1 5 6
4511 4 5 2 5 6
4512 6 7 6 5 5
4513 3 2 4 1 10
4514 7 5 3 4 6
4515 2 5 7 3 8
4516 9 6 8 2 8
4517 4 8 5 5 10
4518 4 4 9 5 10
4519 4 9 7 5 8
4520 4 5 4 1 6
4521 7 4 4 1 5
4522 5 8 3 4 10
4523 8 2 1 4 8
4524 3 3 8 3 6
4525 6 7 3 5 7
4526 8 6 2 1 7
4527 6 4 6 5 7
4528 6 5 7 5 8
4529 3 8 4 5 6
4530 2 8 7 1 10
4531 6 2 7 4 10
4532 9 9 2 2 9
4533 9 3 2 2 10
4534 1 9 9 2 8
4535 6 6 5 3 7
4536 4 7 5 3 7
4537 1 9 4 1 9
4538 1 1 9 1 10
4539 9 4 3 3 5
4540 2 1 6 2 8
4541 1 7 8 2 5
4542 5 2 8 3 10
4543 5 5 4 3 8
4544 7 5 3 3 8
4545 2 9 2 5 10
4546 4 3 9 1 8
4547 9 4 1 3 10
4548 7 6 1 1 6
4549 4 7 1 3 6
4550 8 3 6 4 6
4551 5 3 2 2 5
4552 6 3 7 1 9
4553 3 5 6 3 6
4554 4 6 3 3 6
4555 4 3 1 3 7
4556 7 8 2 3 8
4557 6 1 5 1 6
4558 3 5 2 3 7
4559 6 3 9 4 7
4560 9 5 1 5 7
4561 6 8 4 3 6
4562 2 3 6 1 7
4563 9 8 3 5 9
4564 7 8 6 4 9
4565 3 9 1 4 5
4566 7 6 9 4 10
4567 1 6 9 5 5
4568 7 7 4 2 10
4569 3 5 9 5 9
4570 9 6 8 5 6
4571 3 9 2 3 5
4572 7 7 6 1 8
4573 9 6 2 2 8
4574 1 1 6 5 6
4575 2 6 3 1 9
4576 8 9 7 2 6
4577 6 6 3 1 10
4578 5 8 6 2 9
4579 5 2 7 5 7
4580 9 7 8 5 9
4581 2 2 6 1 8
4582 6 3 6 1 8
4583 8 3 8 4 7
4584 2 3 5 3 5
4585 2 4 9 5 9
4586 5 9 9 5 9
4587 3 8 7 5 7
4588 3 4 1 4 8
4589 9 9 4 3 8
4590 1 9 9 1 6
4591 6 3 2 5 9
4592 2 8 4 5 10
4593 5 7 2 2 9
4594 3 6 4 4 10
4595 1 2 2 2 9
4596 6 3 6 3 8
4597 2 5 1 3 8
4598 5 1 2 2 6
4599 9 2 6 2 6
4600 8 6 3 1 8
4601 1 6 3 4 5
4602 8 8 4 3 7
4603 2 5 8 2 5
4604 2 8 1 1 6
4605 4 4 3 2 5
4606 1 9 1 3 5
4607 1 9 9 4 8
4608 7 1 5 5 9
4609 3 2 2 2 10
4610 4 6 8 3 6
4611 2 1 1 3 9
4612 7 2 6 3 6
4613 7 2 1 2 6
4614 3 8 5 4 7
4615 4 6 5 5 8
4616 9 3 6 2 9
4617 7 8 7 2 10
4618 5 5 5 4 7
4619 2 2 7 2 8
4620 9 5 8 2 10
4621 3 6 7 4 9
4622 3 5 9 4 6
4623 5 6 2 1 6
4624 3 7 7 2 8
4625 5 1 2 1 10
4626 1 9 5 5 6
4627 1 2 8 5 8
4628 9 1 5 3 8
4629 1 3 8 5 8
4630 9 3 1 4 10
4631 9 7 1 2 7
4632 4 1 5 4 8
4633 1 1 9 1 10
4634 9 9 5 4 6
4635 1 8 5 2 6
4636 3 6 1 2 8
4637 9 4 6 2 8
4638 2 9 2 4 9
4639 8 1 4 5 8
4640 8 9 6 3 6
4641 5 3 7 1 5
4642 5 5 4 1 5
4643 2 3 2 4 9
4644 7 5 5 1 5
4645 1 6 8 2 10
4646 4 1 7 2 7
4647 9 3 7 3 7
4648 7 9 6 5 8
4649 5 1 9 5 5
4650 9 6 1 5 7
4651 1 5 3 4 7
4652 4 3 4 5 9
4653 2 5 7 2 9
4654 3 4 2 3 7
4655 2 2 6 2 10
4656 4 2 5 3 10
4657 2 9 7 2 7
4658 2 7 8 5 10
4659 1 6 3 3 6
4660 3 2 3 1 9
4661 3 2 1 1 5
4662 8 9 7 1 10
4663 4 7 6 2 6
4664 6 8 8 1 9
4665 1 3 9 5 7
4666 8 2 2 2 6
4667 7 5 6 5 6
4668 5 3 4 1 6
4669 3 9 1 1 7
4670 1 5 4 1 6
4671 8 6 8 5 10
4672 5 3 8 2 6
4673 4 1 5 1 8
4674 7 9 3 4 5
4675 1 5 4 5 9
4676 5 5 5 2 5
4677 1 6 1 2 9
4678 2 2 3 1 10
4679 8 8 4 5 8
4680 5 4 9 2 10
4681 6 1 5 1 5
4682 8 3 3 3 6
4683 6 6 3 2 6
4684 3 9 5 5 5
4685 1 6 6 2 9
4686 8 8 5 4 7
4687 1 2 6 5 8
4688 4 7 5 1 8
4689 9 4 7 1 6
4690 2 1 3 3 8
4691 8 2 1 5 9
4692 5 7 8 5 8
4693 9 9 6 5 7
4694 3 1 6 1 8
4695 4 2 4 1 5
4696 6 4 6 4 6
4697 3 3 9 5 6
4698 9 8 2 3 7
4699 2 2 9 2 10
4700 5 6 2 3 10
4701 7 9 5 3 5
4702 5 9 1 3 5
4703 4 7 3 1 7
4704 1 4 4 1 7
4705 3 1 1 2 10
4706 8 1 2 4 6
4707 7 8 3 1 8
4708 5 2 4 1 10
4709 2 7 5 3 6
4710 5 1 9 3 6
4711 7 6 6 1 8
4712 4 5 7 3 8
4713 9 6 7 3 8
4714 2 8 2 1 10
4715 3 7 1 3 9
4716 2 1 7 2 10
4717 1 5 9 1 8
4718 7 7 3 4 5
4719 2 3 8 4 6
4720 2 8 5 1 7
4721 7 4 9 1 6
4722 3 6 4 3 5
4723 1 5 6 4 9
4724 9 3 9 1 9
4725 9 5 2 5 5
4726 9 1 5 4 6
4727 2 4 7 1 9
4728 7 5 7 4 8
4729 7 6 5 2 7
4730 3 2 8 2 10
4731 7 7 2 2 7
4732 2 1 3 1 8
4733 2 6 6 1 7
4734 2 7 6 5 10
4735 9 1 4 3 8
4736 2 9 1 4 5
4737 8 1 8 5 10
4738 2 1 3 4 7
4739 5 5 3 1 10
4740 3 5 2 4 5
4741 2 4 6 2 6
4742 5 9 8 1 7
4743 8 8 8 5 9
4744 5 7 1 4 7
4745 9 8 1 3 10
4746 6 6 5 3 6
4747 2 7 5 2 9
4748 2 6 3 1 6
4749 4 4 3 4 6
4750 1 2 6 4 9
4751 8 1 4 5 5
4752 9 6 7 5 6
4753 1 3 1 1 6
4754 1 4 5 5 6
4755 2 9 6 1 10
4756 4 3 7 3 6
4757 6 6 9 3 7
4758 6 1 3 3 7
4759 4 9 1 1 5
4760 1 9 6 4 9
4761 2 5 6 5 7
4762 1 4 8 5 6
4763 5 4 3 2 7
4764 8 7 4 3 10
4765 9 6 4 3 5
4766 8 2 9 4 5
4767 1 8 9 1 8
4768 4 7 1 4 6
4769 3 1 7 3 8
4770 5 9 7 1 5
4771 5 4 1 2 5
4772 6 8 3 4 9
4773 1 7 4 5 9
4774 7 7 1 2 10
4775 6 4 2 4 6
4776 4 9 4 3 5
4777 8 6 4 5 10
4778 3 7 5 2 9
4779 7 4 2 3 10
4780 6 4 5 2 7
4781 3 5 8 1 9
4782 2 3 3 5 5
4783 1 9 8 2 7
4784 1 4 7 5 9
4785 5 5 6 2 8
4786 4 4 4 5 7
4787 4 4 3 4 6
4788 9 7 1 4 5
4789 3 2 2 1 6
4790 2 4 9 3 9
4791 8 7 8 4 7
4792 7 8 3 3 10
4793 4 3 5 5 6
4794 3 6 8 5 7
4795 1 9 3 2 10
4796 6 4 2 5 10
4797 4 6 1 5 10
4798 6 9 3 4 5
4799 6 7 7 3 6
4800 4 6 3 1 9
4801 4 8 8 1 10
4802 4 8 3 1 8
4803 5 6 5 4 8
4804 8 5 4 4 7
4805 5 6 6 5 9
4806 1 6 8 4 8
4807 1 7 6 2 9
4808 3 3 2 5 7
4809 1 2 2 3 9
4810 7 8 9 2 8
4811 1 6 1 3 9
4812 9 6 1 2 10
4813 5 3 5 3 5
4814 2 3 8 1 8
4815 5 3 8 3 5
4816 8 4 3 5 9
4817 9 1 9 3 6
4818 7 6 5 3 5
4819 3 5 1 4 9
4820 5 7 6 1 6
4821 9 7 1 4 9
4822 3 1 5 2 6
4823 5 2 6 4 10
4824 2 2 9 3 6
4825 8 7 2 5 8
4826 5 5 7 2 9
4827 7 8 8 1 8
4828 4 8 1 4 9
4829 5 3 5 3 9
4830 4 2 8 5 6
4831 8 7 8 5 9
4832 2 6 9 3 7
4833 1 6 1 3 9
4834 4 2 9 3 10
4835 6 1 3 5 7
4836 6 5 9 3 7
4837 4 2 7 1 5
4838 1 8 4 4 5
4839 6 7 5 4 9
4840 6 9 6 3 7
4841 6 5 6 1 5
4842 3 5 5 3 8
4843 9 9 2 2 6
4844 9 5 2 3 5
4845 9 4 2 3 6
4846 8 5 6 4 8
4847 1 4 8 2 8
4848 9 5 6 4 10
4849 8 4 8 2 5
4850 1 7 1 5 5
4851 9 4 2 2 9
4852 1 9 8 4 8
4853 2 7 6 2 10
4854 1 2 8 1 9
4855 6 4 7 4 8
4856 8 5 4 4 6
4857 8 3 1 4 5
4858 8 8 7 5 9
4859 7 3 4 1 9
4860 6 9 4 5 9
4861 9 1 6 2 10
4862 6 6 8 2 6
4863 5 3 7 1 5
4864 2 7 7 5 8
4865 9 8 5 3 5
4866 3 4 4 2 9
4867 7 8 8 5 9
4868 9 7 3 3 8
4869 2 6 3 2 7
4870 9 8 1 5 7
4871 7 6 1 3 7
4872 7 4 9 5 5
4873 5 3 5 4 10
4874 7 4 3 2 7
4875 6 3 1 3 9
4876 3 7 4 1 10
4877 4 7 3 4 6
4878 4 8 9 1 7
4879 5 4 6 4 9
4880 7 8 6 5 8
4881 6 8 8 1 7
4882 9 1 1 2 7
4883 3 3 2 5 8
4884 4 6 6 4 9
4885 2 1 5 4 6
4886 6 4 9 2 8
4887 7 6 5 2 6
4888 3 4 5 5 7
4889 3 9 6 3 7
4890 2 5 1 5 7
4891 7 5 8 1 9
4892 7 4 4 3 6
4893 5 5 6 4 8
4894 7 8 3 5 7
4895 1 6 3 3 9
4896 7 5 6 4 10
4897 3 7 7 2 6
4898 6 1 5 4 7
4899 4 4 2 3 6
4900 6 2 1 5 10
4901 5 8 4 4 10
4902 7 8 9 4 6
4903 5 5 5 4 6
4904 5 5 8 2 10
4905 6 3 7 3 7
4906 5 4 2 1 9
4907 5 1 8 3 7
4908 1 4 1 4 5
4909 9 7 4 3 8
4910 9 7 9 5 10
4911 4 2 6 3 7
4912 8 7 2 4 5
4913 9 6 8 4 5
4914 2 5 3 4 6
4915 2 5 5 4 10
4916 8 5 5 4 9
4917 5 8 8 4 9
4918 7 2 1 5 6
4919 8 6 9 4 5
4920 2 6 8 5 5
4921 9 5 9 3 8
4922 2 1 3 3 9
4923 5 6 4 4 10
4924 8 1 8 1 6
4925 1 9 8 3 5
4926 9 5 3 5 8
4927 6 8 8 1 7
4928 3 3 3 4 6
4929 1 9 7 3 5
4930 5 7 3 1 10
4931 9 9 9 4 10
4932 6 8 3 4 9
4933 8 2 5 1 5
4934 6 8 9 2 10
4935 6 9 5 2 9
4936 9 2 5 1 7
4937 6 7 8 3 6
4938 9 5 6 4 9
4939 5 9 1 4 6
4940 5 6 9 2 10
4941 6 9 1 2 8
4942 9 8 6 2 5
4943 3 5 3 1 7
4944 4 5 9 2 9
4945 8 6 8 5 5
4946 5 7 2 5 9
4947 1 6 7 2 6
4948 5 2 2 2 6
4949 8 4 1 2 8
4950 3 5 7 3 9
4951 9 4 7 2 10
4952 5 1 2 3 5
4953 1 3 6 4 7
4954 2 4 1 2 7
4955 1 4 6 2 8
4956 4 9 5 3 5
4957 3 8 2 3 5
4958 7 9 9 5 9
4959 1 9 4 2 8
4960 5 3 8 2 10
4961 2 3 6 4 8
4962 8 4 4 2 8
4963 2 1 9 5 9
4964 3 9 2 3 9
4965 1 5 2 4 8
4966 1 6 4 2 8
4967 7 4 3 2 5
4968 4 1 7 2 8
4969 3 1 1 1 6
4970 8 8 9 5 8
4971 9 8 7 3 9
4972 4 8 6 5 6
4973 5 5 2 5 7
4974 8 2 2 2 6
4975 2 1 9 2 10
4976 5 2 5 3 7
4977 1 3 5 5 7
4978 9 2 3 1 10
4979 9 1 3 3 10
4980 4 3 5 5 6
4981 4 4 1 1 8
4982 2 9 3 1 9
4983 2 5 8 5 5
4984 3 8 5 4 6
4985 9 4 2 3 10
4986 1 2 8 1 7
4987 7 7 2 1 7
4988 5 7 9 3 6
4989 6 4 8 4 8
4990 9 5 4 2 10
4991 6 2 4 1 10
4992 4 4 8 5 9
4993 2 1 1 5 9
4994 8 3 6 4 10
4995 5 4 5 2 8
4996 9 7 6 5 6
4997 8 6 9 2 6
4998 6 8 2 5 7
4999 2 1 7 2 5
5000 1 8 3 5 9
5001 3 1 9 4 7
5002 2 2 7 5 5
5003 7 3 9 3 8
5004 3 1 4 2 5
5005 3 4 7 2 8
5006 9 8 5 3 8
5007 4 7 7 3 9
5008 8 6 4 3 9
5009 3 7 6 2 10
5010 4 3 4 5 8
5011 7 7 8 5 9
5012 4 7 2 5 5
5013 3 1 6 2 5
5014 4 8 4 4 8
5015 3 2 2 5 7
5016 4 1 4 2 9
5017 1 2 5 3 5
5018 5 1 9 5 9
5019 7 3 7 5 6
5020 4 7 3 1 7
5021 8 5 4 5 10
5022 9 1 2 1 10
5023 5 6 1 1 6
5024 9 9 3 2 6
5025 5 7 3 1 8
5026 9 4 4 3 9
5027 4 1 6 4 9
5028 1 4 7 4 7
5029 1 6 7 1 7
5030 1 8 2 4 5
5031 2 8 9 3 6
5032 2 3 9 1 6
5033 2 3 6 4 9
5034 5 1 5 4 8
5035 7 5 3 5 9
5036 4 7 5 4 5
5037 1 4 9 3 9
5038 4 1 9 2 5
5039 8 3 8 4 7
5040 6 2 2 3 10
5041 5 4 3 5 9
5042 2 9 5 2 8
5043 4 8 1 3 10
5044 9 6 5 1 10
5045 9 2 2 3 9
5046 6 3 5 4 10
5047 2 7 3 5 7
5048 4 8 8 1 9
5049 9 1 4 1 8
5050 2 8 4 3 9
5051 8 3 1 2 6
5052 2 2 3 2 6
5053 7 5 2 2 7
5054 3 7 9 4 9
5055 3 3 4 5 6
5056 5 6 8 1 7
5057 3 7 4 2 7
5058 3 6 5 4 5
5059 9 2 4 2 7
5060 9 9 6 1 8
5061 4 1 3 3 10
5062 4 5 4 5 7
5063 3 3 7 1 7
5064 5 1 2 4 8
5065 1 7 1 3 10
5066 9 9 7 1 10
5067 6 7 1 2 10
5068 1 8 8 5 10
5069 1 2 4 5 9
5070 8 8 4 5 9
5071 9 9 9 1 5
5072 9 6 5 4 7
5073 4 9 4 4 8
5074 6 6 8 4 8
5075 7 7 8 3 5
5076 5 2 9 5 5
5077 5 5 8 5 7
5078 3 3 8 4 6
5079 9 1 3 3 6
5080 5 4 6 3 10
5081 4 2 4 4 6
5082 6 7 3 3 7
5083 4 7 6 3 5
5084 6 7 5 5 5
5085 5 9 1 1 8
5086 8 4 7 1 9
5087 9 1 3 4 10
5088 9 9 9 4 7
5089 2 7 1 2 8
5090 9 4 7 3 7
5091 5 6 5 4 7
5092 3 8 8 2 7
5093 1 7 7 1 7
5094 2 5 1 5 10
5095 7 7 1 3 7
5096 9 8 3 2 10
5097 8 1 4 1 6
5098 4 9 6 3 6
5099 2 6 1 2 8
5100 6 4 2 4 6
5101 6 7 8 2 9
5102 9 5 3 5 8
5103 7 8 5 3 10
5104 1 8 5 2 5
5105 1 1 8 2 9
5106 7 1 4 2 7
5107 3 5 5 2 7
5108 4 3 9 5 8
5109 1 3 8 2 10
5110 4 4 8 3 7
5111 9 3 3 1 6
5112 3 7 9 3 7
5113 8 1 7 3 6
5114 5 9 6 2 5
5115 6 1 4 2 6
5116 3 5 4 1 6
5117 1 2 4 5 10
5118 7 4 6 5 5
5119 8 3 4 2 7
5120 5 8 7 1 5
5121 8 7 2 3 6
5122 3 2 6 1 9
5123 6 1 2 1 5
5124 2 5 5 5 6
5125 1 5 7 1 5
5126 5 3 7 4 7
5127 1 2 1 5 7
5128 5 7 8 5 6
5129 7 1 2 1 8
5130 9 4 5 1 6
5131 2 5 9 4 7
5132 4 3 7 4 6
5133 6 9 1 3 9
5134 5 8 3 5 5
5135 4 7 8 1 10
5136 9 2 4 3 9
5137 5 8 3 5 7
5138 9 4 8 4 8
5139 9 2 4 5 9
5140 5 1 6 1 9
5141 3 3 2 1 6
5142 7 7 2 5 7
5143 2 2 2 5 7
5144 3 4 8 3 5
5145 8 1 3 2 10
5146 3 5 7 4 10
5147 2 7 4 1 5
5148 8 7 4 3 5
5149 6 4 9 3 7
5150 7 3 3 1 5
5151 6 1 3 2 7
5152 9 8 1 5 6
5153 8 9 1 2 5
5154 2 7 8 4 6
5155 3 8 4 1 9
5156 1 2 8 1 5
5157 8 6 8 5 5
5158 1 6 6 2 10
5159 5 8 9 3 5
5160 2 6 1 5 8
5161 3 2 3 3 7
5162 7 5 6 2 5
5163 3 4 7 1 6
5164 8 7 4 5 9
5165 8 5 9 2 7
5166 3 9 4 5 10
5167 6 5 6 3 10
5168 2 7 9 4 7
5169 8 4 2 5 10
5170 3 1 9 3 8
5171 2 8 1 4 7
5172 8 8 3 2 6
5173 9 3 6 5 8
5174 8 9 1 2 10
5175 6 9 5 2 8
5176 9 5 7 4 5
5177 1 1 2 2 9
5178 1 4 2 1 7
5179 3 4 5 2 8
5180 9 9 2 2 5
5181 4 5 9 2 9
5182 5 8 9 4 5
5183 5 5 6 2 6
5184 9 5 7 4 7
5185 4 1 3 5 9
5186 5 7 5 5 9
5187 7 6 3 3 7
5188 2 1 9 5 7
5189 5 8 6 2 9
5190 8 2 3 4 7
5191 9 1 4 1 6
5192 9 6 1 3 8
5193 8 6 3 3 8
5194 8 8 1 1 10
5195 2 8 4 5 9
5196 9 6 6 1 9
5197 1 1 1 2 8
5198 6 1 8 1 5
5199 5 4 1 2 6
5200 5 2 1 1 8
5201 2 6 3 3 7
5202 1 1 9 5 9
5203 4 7 8 5 7
5204 7 5 5 4 8
5205 2 1 3 5 7
5206 1 2 3 5 8
5207 4 4 2 1 6
5208 1 8 6 2 6
5209 9 4 6 2 5
5210 7 7 6 3 6
5211 8 7 6 1 8
5212 7 4 1 4 8
5213 8 3 1 4 10
5214 8 7 6 4 10
5215 8 7 5 4 9
5216 7 4 2 2 7
5217 5 7 8 5 7
5218 7 9 9 4 10
5219 9 8 6 1 5
5220 5 1 3 5 6
5221 1 5 9 2 6
5222 4 9 9 5 8
5223 4 6 4 2 6
5224 2 8 5 3 9
5225 4 2 9 3 5
5226 9 8 9 3 10
5227 5 2 9 4 5
5228 5 6 7 5 9
5229 2 2 5 2 5
5230 2 4 4 1 9
5231 1 2 1 3 5
5232 3 4 5 5 7
5233 4 6 9 4 6
5234 2 6 4 2 6
5235 2 5 8 4 5
5236 9 1 5 5 7
5237 3 6 6 3 7
5238 5 8 8 1 5
5239 2 8 2 1 8
5240 1 4 7 2 6
5241 3 1 4 2 8
5242 2 8 6 1 6
5243 6 7 4 2 5
5244 1 2 7 2 8
5245 7 8 8 2 6
5246 4 8 1 4 10
5247 5 6 6 1 5
5248 3 2 3 4 9
5249 7 4 2 2 9
5250 2 1 3 2 8
5251 5 2 1 5 5
5252 5 8 8 2 8
5253 7 7 9 4 8
5254 8 7 1 3 10
5255 2 8 6 1 8
5256 9 5 7 5 6
5257 6 1 9 2 7
5258 7 6 6 2 7
5259 5 4 6 3 10
5260 7 6 9 5 6
5261 2 6 9 3 6
5262 4 7 5 5 8
5263 7 1 5 4 9
5264 2 5 8 1 9
5265 5 7 7 2 7
5266 4 1 6 5 10
5267 5 3 9 5 5
5268 6 5 4 4 9
5269 5 9 4 3 10
5270 7 4 7 2 10
5271 7 2 4 5 9
5272 2 3 2 5 10
5273 6 4 8 5 9
5274 4 5 9 3 9
5275 6 6 4 3 10
5276 8 3 5 5 10
5277 3 9 8 2 9
5278 7 6 8 2 7
5279 4 3 5 3 6
5280 1 3 2 4 5
5281 5 3 5 3 7
5282 6 3 5 4 10
5283 6 3 6 3 9
5284 2 8 3 2 5
5285 9 4 7 4 7
5286 9 2 6 1 9
5287 1 2 3 2 8
5288 8 3 7 5 9
5289 5 3 1 3 6
5290 1 8 2 4 6
5291 9 3 2 1 8
5292 1 3 5 1 8
5293 5 3 5 1 7
5294 8 2 1 5 6
5295 3 6 3 1 9
5296 7 6 9 5 9
5297 8 6 8 2 9
5298 1 3 3 5 9
5299 9 9 1 5 7
5300 6 1 3 5 6
5301 8 3 8 3 7
5302 2 6 6 3 7
5303 9 5 5 4 5
5304 7 1 9 4 9
5305 9 7 3 4 8
5306 3 4 2 1 6
5307 9 3 8 4 7
5308 4 2 7 2 5
5309 8 8 8 2 8
5310 1 4 8 3 9
5311 3 6 1 3 6
5312 4 5 5 2 6
5313 2 2 7 3 10
5314 6 7 1 2 5
5315 1 4 1 1 7
5316 2 6 8 2 5
5317 5 2 7 2 8
5318 5 5 8 4 7
5319 4 5 1 2 7
5320 6 9 4 4 8
5321 5 9 9 5 8
5322 9 9 4 4 10
5323 9 4 8 5 9
5324 5 6 1 1 8
5325 7 3 4 1 9
5326 8 6 4 2 6
5327 5 5 5 1 9
5328 9 2 9 4 5
5329 5 8 2 1 5
5330 2 9 4 5 8
5331 1 3 1 1 7
5332 7 4 4 3 10
5333 2 7 6 4 7
5334 2 7 3 2 5
5335 5 8 1 5 8
5336 7 5 5 1 6
5337 3 6 5 5 8
5338 7 3 1 3 8
5339 7 9 2 2 6
5340 5 9 6 4 7
5341 5 5 8 2 8
5342 4 1 7 2 9
5343 1 9 9 4 8
5344 6 5 9 3 9
5345 9 1 6 1 7
5346 6 4 1 4 8
5347 7 9 8 5 9
5348 5 4 3 5 6
5349 3 7 2 1 6
5350 2 2 6 4 7
5351 7 4 9 3 6
5352 2 6 4 4 8
5353 2 3 7 1 10
5354 3 1 5 2 9
5355 2 9 2 1 9
5356 2 6 1 5 7
5357 6 7 6 3 7
5358 9 6 6 2 8
5359 2 5 6 3 5
5360 4 7 1 2 8
5361 9 1 3 5 5
5362 9 7 1 3 5
5363 1 2 3 5 8
5364 8 9 5 5 10
5365 2 3 4 3 6
5366 7 2 4 3 8
5367 7 2 4 4 9
5368 9 5 6 4 10
5369 9 9 8 3 10
5370 3 6 3 4 6
5371 9 5 2 3 7
5372 3 5 8 3 5
5373 6 3 7 2 7
5374 9 4 3 5 5
5375 8 2 2 1 8
5376 9 5 1 5 8
5377 8 9 4 1 7
5378 4 9 2 2 9
5379 3 4 4 4 5
5380 9 1 9 5 9
5381 8 4 3 3 6
5382 9 9 6 2 9
5383 5 8 5 2 10
5384 2 9 9 5 5
5385 3 6 7 5 9
5386 2 5 8 4 9
5387 4 1 7 1 8
5388 7 8 7 2 7
5389 8 4 1 4 5
5390 3 2 3 2 8
5391 8 5 2 5 6
5392 2 4 2 5 10
5393 3 7 8 5 7
5394 8 6 6 2 9
5395 2 3 8 2 5
5396 2 2 2 5 8
5397 5 8 2 3 6
5398 6 5 5 4 8
5399 7 2 2 1 9
5400 8 7 1 1 5
5401 3 7 3 1 5
5402 5 4 4 4 10
5403 8 6 5 1 10
5404 6 3 9 1 7
5405 1 4 9 3 5
5406 4 8 7 1 5
5407 9 8 6 3 10
5408 2 1 4 5 8
5409 1 5 7 5 7
5410 2 4 5 4 6
5411 6 6 3 4 7
5412 6 8 2 4 10
5413 6 5 3 1 10
5414 1 6 3 2 7
5415 3 8 7 1 8
5416 4 1 3 5 6
5417 2 9 1 4 9
5418 1 9 9 4 5
5419 9 4 6 1 8
5420 2 8 7 2 8
5421 5 7 9 2 6
5422 9 5 5 3 7
5423 7 4 4 3 10
5424 8 4 6 2 7
5425 5 4 6 2 10
5426 1 1 2 1 10
5427 3 1 1 2 10
5428 3 3 6 3 10
5429 7 6 1 3 6
5430 6 1 3 1 8
5431 3 8 8 3 5
5432 8 5 4 1 8
5433 9 5 3 2 6
5434 4 7 2 5 10
5435 3 8 7 3 5
5436 5 9 9 3 6
5437 4 4 1 5 6
5438 3 5 9 5 6
5439 1 1 8 3 9
5440 7 7 7 2 7
5441 5 5 3 4 7
5442 6 4 8 3 8
5443 8 5 4 3 6
5444 8 7 1 4 7
5445 8 8 3 3 10
